2026-09-08 00:28:50.107 [http-nio-8080-exec-9] INFO  c.a.l.c.catalog.ProductController - GET /api/products - page: 0, filter: ProductFilterRequest(modelType=null, search=, page=0, size=12)
2026-09-08 00:28:50.134 [http-nio-8080-exec-6] INFO  c.a.l.s.pricing.PricingRuleService - Fetching pricing rules, activeOnly: false
2026-09-08 00:28:50.195 [http-nio-8080-exec-9] INFO  c.a.l.s.c.ProductCatalogService - Fetching product catalog - page: 0, currency: USD
2026-09-08 00:28:50.357 [http-nio-8080-exec-9] INFO  c.a.l.c.ProductCatalogCacheRepository - Initial page cache hit for USD
2026-09-08 00:28:54.863 [http-nio-8080-exec-2] INFO  c.a.l.c.a.AdminProductsController - GET /api/admin/products - filter: ProductModelFilter(id=null, modelname=null, modelType=null, availabilityStatus=null, isActive=null, from=null, to=null), page: Page request [number: 0, size 12, sort: createdAt: DESC]
2026-09-08 00:28:54.908 [http-nio-8080-exec-2] INFO  c.a.l.s.c.AdminProductModelService - Admin fetching ALL product models (including inactive/draft) with filter: ProductModelFilter(id=null, modelname=null, modelType=null, availabilityStatus=null, isActive=null, from=null, to=null)
2026-09-08 00:28:59.312 [http-nio-8080-exec-4] INFO  c.a.l.c.a.AdminLeathersController - GET /api/admin/leathers - filter: LeatherFilter(id=null, leathername=null, origin=null, color=null, gradeType=null, availabilityStatus=null, isActive=null, from=null, to=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:28:59.344 [http-nio-8080-exec-4] INFO  c.a.l.s.admin.AdminLeatherService - Admin fetching ALL leathers (including inactive/draft) with filter: LeatherFilter(id=null, leathername=null, origin=null, color=null, gradeType=null, availabilityStatus=null, isActive=null, from=null, to=null)
2026-09-08 00:28:59.857 [http-nio-8080-exec-8] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:28:59.877 [http-nio-8080-exec-8] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:29:00.132 [http-nio-8080-exec-1] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:29:00.133 [http-nio-8080-exec-1] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:29:46.751 [http-nio-8080-exec-10] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:29:46.757 [http-nio-8080-exec-10] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:29:47.005 [http-nio-8080-exec-2] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:29:47.006 [http-nio-8080-exec-2] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:30:06.125 [http-nio-8080-exec-3] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:30:06.132 [http-nio-8080-exec-3] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:30:06.210 [http-nio-8080-exec-4] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:30:06.211 [http-nio-8080-exec-4] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:30:09.581 [http-nio-8080-exec-5] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:30:09.596 [http-nio-8080-exec-5] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:30:09.711 [http-nio-8080-exec-7] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:30:09.712 [http-nio-8080-exec-7] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:30:43.921 [http-nio-8080-exec-8] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:30:43.927 [http-nio-8080-exec-8] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:30:44.004 [http-nio-8080-exec-1] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:30:44.005 [http-nio-8080-exec-1] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:30:57.216 [http-nio-8080-exec-6] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:30:57.247 [http-nio-8080-exec-6] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:30:57.338 [http-nio-8080-exec-10] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:30:57.339 [http-nio-8080-exec-10] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:31:04.307 [http-nio-8080-exec-3] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:04.313 [http-nio-8080-exec-3] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:04.396 [http-nio-8080-exec-4] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:04.397 [http-nio-8080-exec-4] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:07.878 [http-nio-8080-exec-5] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:31:07.881 [http-nio-8080-exec-5] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:31:07.932 [http-nio-8080-exec-7] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:31:07.932 [http-nio-8080-exec-7] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:31:14.230 [http-nio-8080-exec-8] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:14.248 [http-nio-8080-exec-8] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:14.316 [http-nio-8080-exec-1] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:14.317 [http-nio-8080-exec-1] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:17.627 [http-nio-8080-exec-9] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/7 - Admin sifariş detalı sorğulayır
2026-09-08 00:31:17.630 [http-nio-8080-exec-9] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 7
2026-09-08 00:31:17.740 [http-nio-8080-exec-2] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/7 - Admin sifariş detalı sorğulayır
2026-09-08 00:31:17.744 [http-nio-8080-exec-2] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 7
2026-09-08 00:31:54.012 [http-nio-8080-exec-3] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:54.016 [http-nio-8080-exec-3] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:54.083 [http-nio-8080-exec-4] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:54.084 [http-nio-8080-exec-4] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:31:58.137 [http-nio-8080-exec-5] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:31:58.141 [http-nio-8080-exec-5] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:31:58.176 [http-nio-8080-exec-7] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/9 - Admin sifariş detalı sorğulayır
2026-09-08 00:31:58.177 [http-nio-8080-exec-7] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 9
2026-09-08 00:32:02.390 [http-nio-8080-exec-8] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:32:02.446 [http-nio-8080-exec-8] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:32:03.546 [http-nio-8080-exec-1] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:32:03.546 [http-nio-8080-exec-1] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:32:06.591 [http-nio-8080-exec-6] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/7 - Admin sifariş detalı sorğulayır
2026-09-08 00:32:06.595 [http-nio-8080-exec-6] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 7
2026-09-08 00:32:06.627 [http-nio-8080-exec-10] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/7 - Admin sifariş detalı sorğulayır
2026-09-08 00:32:06.627 [http-nio-8080-exec-10] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 7
2026-09-08 00:36:46.904 [http-nio-8080-exec-3] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:36:46.907 [http-nio-8080-exec-3] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:36:47.004 [http-nio-8080-exec-4] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders - filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), page: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:36:47.005 [http-nio-8080-exec-4] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching orders with filter: OrderFilter(id=null, orderNumber=null, status=null, paymentStatus=null, customerEmail=null, customerName=null, from=null, to=null, minAmount=null, maxAmount=null), pagination: Page request [number: 0, size 10, sort: createdAt: DESC]
2026-09-08 00:37:29.445 [http-nio-8080-exec-8] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/1 - Admin sifariş detalı sorğulayır
2026-09-08 00:37:29.455 [http-nio-8080-exec-8] INFO  c.a.l.s.Order.AdminOrderService - Admin fetching order detail: 1
2026-09-08 00:37:29.628 [http-nio-8080-exec-1] INFO  c.a.l.c.admin.AdminOrderController - GET /api/admin/orders/1 - Admin sifariş detalı sorğulayır
